FIPS,National Risk Index - Score - Composite,Social Vulnerability - Score,Community Resilience - Score,Cold Wave - Hazard Type Risk Index Score,Drought - Hazard Type Risk Index Score,Hail - Hazard Type Risk Index Score,Heat Wave - Hazard Type Risk Index Score,Hurricane - Hazard Type Risk Index Score,Ice Storm - Hazard Type Risk Index Score,Landslide - Hazard Type Risk Index Score,Lightning - Hazard Type Risk Index Score,Riverine Flooding - Hazard Type Risk Index Score,Strong Wind - Hazard Type Risk Index Score,Tornado - Hazard Type Risk Index Score,Volcanic Activity - Hazard Type Risk Index Score,Wildfire - Hazard Type Risk Index Score,Winter Weather - Hazard Type Risk Index Score
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,42.32269419,,,,,,,,,,,,,
,,,,42.25847881,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,94.19921039,,,,,,,,,,,,,
,,,,97.10436189,,,,,,,,,,,,,
,,,,83.67502259,,,,,,,,,,,,,
,,,,83.9057223,,,,,,,,,,,,,
,,,,87.28178661,,,,,,,,,,,,,
,,,,86.15682824,,,,,,,,,,,,,
,,,,74.94886553,,,,,,,,,,,,,
,,,,71.07096989,,,,,,,,,,,,,
,,,,60.40764877,,,,,,,,,,,,,
,,,,77.41164439,,,,,,,,,,,,,
,,,,86.20796271,,,,,,,,,,,,,
,,,,81.47505113,,,,,,,,,,,,,
,,,,85.04019407,,,,,,,,,,,,,
,,,,85.99747895,,,,,,,,,,,,,
,,,,78.28806545,,,,,,,,,,,,,
,,,,85.06754507,,,,,,,,,,,,,
,,,,85.50397184,,,,,,,,,,,,,
,,,,85.977263,,,,,,,,,,,,,
,,,,86.96784474,,,,,,,,,,,,,
,,,,87.66470057,,,,,,,,,,,,,
,,,,86.91908862,,,,,,,,,,,,,
,,,,79.2239452,,,,,,,,,,,,,
,,,,71.84868953,,,,,,,,,,,,,
,,,,72.50035675,,,,,,,,,,,,,
,,,,68.31327594,,,,,,,,,,,,,
,,,,82.52033487,,,,,,,,,,,,,
,,,,77.55553441,,,,,,,,,,,,,
,,,,77.24397089,,,,,,,,,,,,,
,,,,89.56975693,,,,,,,,,,,,,
,,,,83.98064025,,,,,,,,,,,,,
,,,,86.01174904,,,,,,,,,,,,,
,,,,85.48613423,,,,,,,,,,,,,
,,,,81.56186082,,,,,,,,,,,,,
,,,,84.67868525,,,,,,,,,,,,,
,,,,86.09855872,,,,,,,,,,,,,
,,,,83.82604766,,,,,,,,,,,,,
,,,,76.1737145,,,,,,,,,,,,,
,,,,83.75231889,,,,,,,,,,,,,
,,,,80.50706369,,,,,,,,,,,,,
,,,,87.9215621,,,,,,,,,,,,,
,,,,75.13675498,,,,,,,,,,,,,
,,,,77.43304952,,,,,,,,,,,,,
,,,,80.73895258,,,,,,,,,,,,,
,,,,83.59653713,,,,,,,,,,,,,
,,,,73.43504733,,,,,,,,,,,,,
,,,,84.16020549,,,,,,,,,,,,,
,,,,78.78989678,,,,,,,,,,,,,
,,,,84.50149836,,,,,,,,,,,,,
,,,,86.89054845,,,,,,,,,,,,,
,,,,79.51529277,,,,,,,,,,,,,
,,,,77.48299482,,,,,,,,,,,,,
,,,,87.06535699,,,,,,,,,,,,,
,,,,68.89240356,,,,,,,,,,,,,
,,,,85.614565,,,,,,,,,,,,,
,,,,77.16429625,,,,,,,,,,,,,
,,,,80.66641298,,,,,,,,,,,,,
,,,,85.82148123,,,,,,,,,,,,,
,,,,90.69590449,,,,,,,,,,,,,
,,,,71.49907244,,,,,,,,,,,,,
,,,,79.79237026,,,,,,,,,,,,,
,,,,69.46915283,,,,,,,,,,,,,
,,,,76.39727917,,,,,,,,,,,,,
,,,,70.29206108,,,,,,,,,,,,,
,,,,90.98368454,,,,,,,,,,,,,
,,,,86.91433192,,,,,,,,,,,,,
,,,,77.08818913,,,,,,,,,,,,,
,,,,87.96912905,,,,,,,,,,,,,
,,,,68.11468392,,,,,,,,,,,,,
,,,,92.42139561,,,,,,,,,,,,,
,,,,78.2179042,,,,,,,,,,,,,
,,,,78.76968083,,,,,,,,,,,,,
,,,,78.22385007,,,,,,,,,,,,,
,,,,84.1958807,,,,,,,,,,,,,
,,,,84.67273938,,,,,,,,,,,,,
,,,,80.67473719,,,,,,,,,,,,,
,,,,82.85211435,,,,,,,,,,,,,
,,,,89.27840936,,,,,,,,,,,,,
,,,,82.07796223,,,,,,,,,,,,,
,,,,84.34809494,,,,,,,,,,,,,
,,,,85.46116158,,,,,,,,,,,,,
,,,,80.88641012,,,,,,,,,,,,,
,,,,89.27365267,,,,,,,,,,,,,
,,,,81.26575655,,,,,,,,,,,,,
,,,,89.52813585,,,,,,,,,,,,,
,,,,73.41245303,,,,,,,,,,,,,
,,,,87.27465157,,,,,,,,,,,,,
,,,,83.05665224,,,,,,,,,,,,,
,,,,87.76102364,,,,,,,,,,,,,
,,,,89.94434667,,,,,,,,,,,,,
,,,,79.22037768,,,,,,,,,,,,,
,,,,73.69547638,,,,,,,,,,,,,
,,,,85.2066784,,,,,,,,,,,,,
,,,,86.76211768,,,,,,,,,,,,,
,,,,80.18360843,,,,,,,,,,,,,
,,,,77.97412358,,,,,,,,,,,,,
,,,,77.7826666,,,,,,,,,,,,,
,,,,73.96541883,,,,,,,,,,,,,
,,,,86.23769205,,,,,,,,,,,,,
,,,,88.09399229,,,,,,,,,,,,,
,,,,92.18831756,,,,,,,,,,,,,
,,,,70.88664796,,,,,,,,,,,,,
,,,,72.55149122,,,,,,,,,,,,,
,,,,79.73766827,,,,,,,,,,,,,
,,,,77.7148837,,,,,,,,,,,,,
,,,,81.06597536,,,,,,,,,,,,,
,,,,83.13870523,,,,,,,,,,,,,
,,,,82.12552918,,,,,,,,,,,,,
,,,,72.18046901,,,,,,,,,,,,,
,,,,80.48565856,,,,,,,,,,,,,
,,,,74.76573277,,,,,,,,,,,,,
,,,,87.61118775,,,,,,,,,,,,,
,,,,89.26651762,,,,,,,,,,,,,
,,,,75.44831851,,,,,,,,,,,,,
,,,,84.49793084,,,,,,,,,,,,,
,,,,86.24958379,,,,,,,,,,,,,
,,,,80.1622033,,,,,,,,,,,,,
,,,,75.83479998,,,,,,,,,,,,,
,,,,79.49983352,,,,,,,,,,,,,
,,,,83.73329211,,,,,,,,,,,,,
,,,,88.79441564,,,,,,,,,,,,,
,,,,89.71483613,,,,,,,,,,,,,
,,,,92.90657851,,,,,,,,,,,,,
,,,,86.02482995,,,,,,,,,,,,,
,,,,91.12043952,,,,,,,,,,,,,
,,,,85.98320887,,,,,,,,,,,,,
,,,,85.65380773,,,,,,,,,,,,,
,,,,82.38833658,,,,,,,,,,,,,
,,,,89.64110736,,,,,,,,,,,,,
,,,,94.56904343,,,,,,,,,,,,,
,,,,91.24292442,,,,,,,,,,,,,
,,,,84.31241973,,,,,,,,,,,,,
,,,,88.83365837,,,,,,,,,,,,,
,,,,89.99191362,,,,,,,,,,,,,
,,,,84.92603339,,,,,,,,,,,,,
,,,,80.62954859,,,,,,,,,,,,,
,,,,81.08856966,,,,,,,,,,,,,
,,,,89.13095181,,,,,,,,,,,,,
,,,,84.35641916,,,,,,,,,,,,,
,,,,75.7479903,,,,,,,,,,,,,
,,,,78.48784664,,,,,,,,,,,,,
,,,,83.8605337,,,,,,,,,,,,,
,,,,83.52280835,,,,,,,,,,,,,
,,,,81.40251153,,,,,,,,,,,,,
,,,,94.1397517,,,,,,,,,,,,,
,,,,86.46958094,,,,,,,,,,,,,
,,,,93.08257623,,,,,,,,,,,,,
,,,,94.73196023,,,,,,,,,,,,,
,,,,96.03172716,,,,,,,,,,,,,
,,,,84.48722827,,,,,,,,,,,,,
,,,,78.68168197,,,,,,,,,,,,,
,,,,78.13109452,,,,,,,,,,,,,
,,,,74.2841174,,,,,,,,,,,,,
,,,,84.91889835,,,,,,,,,,,,,
,,,,83.93783,,,,,,,,,,,,,
,,,,82.08152975,,,,,,,,,,,,,
,,,,84.33025734,,,,,,,,,,,,,
,,,,83.52637587,,,,,,,,,,,,,
,,,,75.78009799,,,,,,,,,,,,,
,,,,73.92617609,,,,,,,,,,,,,
,,,,71.82847358,,,,,,,,,,,,,
,,,,78.78751843,,,,,,,,,,,,,
,,,,67.14075061,,,,,,,,,,,,,
,,,,88.10469486,,,,,,,,,,,,,
,,,,87.30675926,,,,,,,,,,,,,
,,,,83.34799981,,,,,,,,,,,,,
,,,,90.1786139,,,,,,,,,,,,,
,,,,88.76825382,,,,,,,,,,,,,
,,,,91.41654379,,,,,,,,,,,,,
,,,,88.4198259,,,,,,,,,,,,,
,,,,88.90263045,,,,,,,,,,,,,
,,,,82.70584598,,,,,,,,,,,,,
,,,,92.24301955,,,,,,,,,,,,,
,,,,85.95229035,,,,,,,,,,,,,
,,,,80.46306426,,,,,,,,,,,,,
,,,,86.21034106,,,,,,,,,,,,,
,,,,95.25876421,,,,,,,,,,,,,
,,,,82.33601294,,,,,,,,,,,,,
,,,,89.40089426,,,,,,,,,,,,,
,,,,76.56970937,,,,,,,,,,,,,
,,,,77.96461019,,,,,,,,,,,,,
,,,,72.73700233,,,,,,,,,,,,,
,,,,81.27645912,,,,,,,,,,,,,
,,,,88.9549541,,,,,,,,,,,,,
,,,,87.36740713,,,,,,,,,,,,,
,,,,94.89249869,,,,,,,,,,,,,
,,,,93.74256766,,,,,,,,,,,,,
,,,,92.19664177,,,,,,,,,,,,,
,,,,82.52865909,,,,,,,,,,,,,
,,,,95.13984683,,,,,,,,,,,,,
,,,,85.29705561,,,,,,,,,,,,,
,,,,86.90957523,,,,,,,,,,,,,
,,,,78.66860106,,,,,,,,,,,,,
,,,,74.62422109,,,,,,,,,,,,,
,,,,76.02387861,,,,,,,,,,,,,
,,,,92.25966798,,,,,,,,,,,,,
,,,,77.28797032,,,,,,,,,,,,,
,,,,86.14612567,,,,,,,,,,,,,
,,,,98.18651001,,,,,,,,,,,,,
,,,,99.17471341,,,,,,,,,,,,,
,,,,89.48651477,,,,,,,,,,,,,
,,,,73.11278124,,,,,,,,,,,,,
,,,,81.8211007,,,,,,,,,,,,,
,,,,75.88712363,,,,,,,,,,,,,
,,,,78.90167911,,,,,,,,,,,,,
,,,,84.18279979,,,,,,,,,,,,,
,,,,71.21842744,,,,,,,,,,,,,
,,,,64.72434952,,,,,,,,,,,,,
,,,,66.69718879,,,,,,,,,,,,,
,,,,78.32017314,,,,,,,,,,,,,
,,,,86.33401513,,,,,,,,,,,,,
,,,,68.26451981,,,,,,,,,,,,,
,,,,43.32754602,,,,,,,,,,,,,
,,,,83.22789326,,,,,,,,,,,,,
,,,,80.88997764,,,,,,,,,,,,,
,,,,80.14793322,,,,,,,,,,,,,
,,,,85.66926699,,,,,,,,,,,,,
,,,,87.40189316,,,,,,,,,,,,,
,,,,90.25828854,,,,,,,,,,,,,
,,,,88.40793417,,,,,,,,,,,,,
,,,,83.66907673,,,,,,,,,,,,,
,,,,71.28145365,,,,,,,,,,,,,
,,,,80.03852923,,,,,,,,,,,,,
,,,,83.66075251,,,,,,,,,,,,,
,,,,87.14384246,,,,,,,,,,,,,
,,,,76.40203587,,,,,,,,,,,,,
,,,,82.63925225,,,,,,,,,,,,,
,,,,76.731437,,,,,,,,,,,,,
,,,,76.66484327,,,,,,,,,,,,,
,,,,92.38096371,,,,,,,,,,,,,
,,,,84.60971317,,,,,,,,,,,,,
,,,,64.26532845,,,,,,,,,,,,,
,,,,80.00523236,,,,,,,,,,,,,
,,,,81.67364315,,,,,,,,,,,,,
,,,,72.70489464,,,,,,,,,,,,,
,,,,89.30813871,,,,,,,,,,,,,
,,,,88.24382819,,,,,,,,,,,,,
,,,,85.21619179,,,,,,,,,,,,,
,,,,85.87499405,,,,,,,,,,,,,
,,,,74.13665985,,,,,,,,,,,,,
,,,,81.85915426,,,,,,,,,,,,,
,,,,73.52423536,,,,,,,,,,,,,
,,,,76.28311849,,,,,,,,,,,,,
,,,,83.23859582,,,,,,,,,,,,,
,,,,84.92246587,,,,,,,,,,,,,
,,,,82.93892404,,,,,,,,,,,,,
,,,,90.46163725,,,,,,,,,,,,,
,,,,86.49931028,,,,,,,,,,,,,
,,,,78.29757884,,,,,,,,,,,,,
,,,,82.83665509,,,,,,,,,,,,,
,,,,79.37021358,,,,,,,,,,,,,
,,,,92.03491414,,,,,,,,,,,,,
,,,,73.04143081,,,,,,,,,,,,,
,,,,83.51210579,,,,,,,,,,,,,
,,,,76.62560053,,,,,,,,,,,,,
,,,,86.97854731,,,,,,,,,,,,,
,,,,76.26528088,,,,,,,,,,,,,
,,,,83.97945108,,,,,,,,,,,,,
,,,,78.44622556,,,,,,,,,,,,,
,,,,77.95985349,,,,,,,,,,,,,
,,,,69.46558531,,,,,,,,,,,,,
,,,,77.11554012,,,,,,,,,,,,,
,,,,77.88969224,,,,,,,,,,,,,
,,,,79.63421015,,,,,,,,,,,,,
,,,,74.63135613,,,,,,,,,,,,,
,,,,80.38933549,,,,,,,,,,,,,
,,,,85.63953765,,,,,,,,,,,,,
,,,,78.51876516,,,,,,,,,,,,,
,,,,83.14821862,,,,,,,,,,,,,
,,,,81.58564429,,,,,,,,,,,,,
,,,,86.07834277,,,,,,,,,,,,,
,,,,74.65870713,,,,,,,,,,,,,
,,,,86.26504305,,,,,,,,,,,,,
,,,,84.32668982,,,,,,,,,,,,,
,,,,79.82566713,,,,,,,,,,,,,
,,,,78.38676687,,,,,,,,,,,,,
,,,,80.06469105,,,,,,,,,,,,,
,,,,88.11420825,,,,,,,,,,,,,
,,,,85.1793274,,,,,,,,,,,,,
,,,,83.00551777,,,,,,,,,,,,,
,,,,70.31108786,,,,,,,,,,,,,
,,,,81.90791038,,,,,,,,,,,,,
,,,,78.56157542,,,,,,,,,,,,,
,,,,73.01883651,,,,,,,,,,,,,
,,,,76.00247348,,,,,,,,,,,,,
,,,,81.76402036,,,,,,,,,,,,,
,,,,86.47671598,,,,,,,,,,,,,
,,,,84.54311944,,,,,,,,,,,,,
,,,,83.89264139,,,,,,,,,,,,,
,,,,84.73576559,,,,,,,,,,,,,
,,,,69.23369643,,,,,,,,,,,,,
,,,,81.67126481,,,,,,,,,,,,,
,,,,64.13808686,,,,,,,,,,,,,
,,,,67.35123436,,,,,,,,,,,,,
,,,,81.09808305,,,,,,,,,,,,,
,,,,78.10731104,,,,,,,,,,,,,
,,,,79.14545973,,,,,,,,,,,,,
,,,,74.73124673,,,,,,,,,,,,,
,,,,87.88231936,,,,,,,,,,,,,
,,,,77.62569567,,,,,,,,,,,,,
,,,,92.39166627,,,,,,,,,,,,,
,,,,71.17323883,,,,,,,,,,,,,
,,,,82.90324882,,,,,,,,,,,,,
,,,,72.94272939,,,,,,,,,,,,,
,,,,72.95105361,,,,,,,,,,,,,
,,,,81.20629786,,,,,,,,,,,,,
,,,,82.877087,,,,,,,,,,,,,
,,,,88.01907435,,,,,,,,,,,,,
,,,,86.86319745,,,,,,,,,,,,,
,,,,89.4579746,,,,,,,,,,,,,
,,,,76.7266803,,,,,,,,,,,,,
,,,,91.59848737,,,,,,,,,,,,,
,,,,93.10041383,,,,,,,,,,,,,
,,,,80.75203349,,,,,,,,,,,,,
,,,,86.22461114,,,,,,,,,,,,,
,,,,87.61475527,,,,,,,,,,,,,
,,,,80.22760786,,,,,,,,,,,,,
,,,,81.59159016,,,,,,,,,,,,,
,,,,42.63782524,,,,,,,,,,,,,
,,,,87.25919231,,,,,,,,,,,,,
,,,,90.17028968,,,,,,,,,,,,,
,,,,79.65323693,,,,,,,,,,,,,
,,,,87.32459687,,,,,,,,,,,,,
,,,,73.50758693,,,,,,,,,,,,,
,,,,79.09789278,,,,,,,,,,,,,
,,,,72.17571232,,,,,,,,,,,,,
,,,,80.44403748,,,,,,,,,,,,,
,,,,85.12581458,,,,,,,,,,,,,
,,,,74.21038862,,,,,,,,,,,,,
,,,,82.569091,,,,,,,,,,,,,
,,,,85.33986586,,,,,,,,,,,,,
,,,,78.64600675,,,,,,,,,,,,,
,,,,80.03734006,,,,,,,,,,,,,
,,,,85.96774961,,,,,,,,,,,,,
,,,,80.02306997,,,,,,,,,,,,,
,,,,87.989345,,,,,,,,,,,,,
,,,,83.94972173,,,,,,,,,,,,,
,,,,74.72173334,,,,,,,,,,,,,
,,,,78.57822385,,,,,,,,,,,,,
,,,,87.07130286,,,,,,,,,,,,,
,,,,75.2402131,,,,,,,,,,,,,
,,,,89.79569995,,,,,,,,,,,,,
,,,,90.21904581,,,,,,,,,,,,,
,,,,77.75531561,,,,,,,,,,,,,
,,,,84.6763069,,,,,,,,,,,,,
,,,,81.04575941,,,,,,,,,,,,,
,,,,88.46501451,,,,,,,,,,,,,
,,,,88.39009656,,,,,,,,,,,,,
,,,,85.04851829,,,,,,,,,,,,,
,,,,84.65609095,,,,,,,,,,,,,
,,,,84.06982828,,,,,,,,,,,,,
,,,,75.29610427,,,,,,,,,,,,,
,,,,84.99500547,,,,,,,,,,,,,
,,,,85.14840889,,,,,,,,,,,,,
,,,,80.47019931,,,,,,,,,,,,,
,,,,82.52746991,,,,,,,,,,,,,
,,,,84.05793655,,,,,,,,,,,,,
,,,,87.80621224,,,,,,,,,,,,,
,,,,70.26589925,,,,,,,,,,,,,
,,,,73.46120915,,,,,,,,,,,,,
,,,,87.67540313,,,,,,,,,,,,,
,,,,90.726823,,,,,,,,,,,,,
,,,,86.87152167,,,,,,,,,,,,,
,,,,83.32064881,,,,,,,,,,,,,
,,,,82.98292346,,,,,,,,,,,,,
,,,,86.46244589,,,,,,,,,,,,,
,,,,88.58512106,,,,,,,,,,,,,
,,,,86.01888408,,,,,,,,,,,,,
,,,,78.89097655,,,,,,,,,,,,,
,,,,89.18208629,,,,,,,,,,,,,
,,,,75.10107977,,,,,,,,,,,,,
,,,,86.82395472,,,,,,,,,,,,,
,,,,88.84436094,,,,,,,,,,,,,
,,,,73.15678067,,,,,,,,,,,,,
,,,,91.22270846,,,,,,,,,,,,,
,,,,86.06050516,,,,,,,,,,,,,
,,,,86.11401798,,,,,,,,,,,,,
,,,,84.95100604,,,,,,,,,,,,,
,,,,84.04366646,,,,,,,,,,,,,
,,,,85.03305903,,,,,,,,,,,,,
,,,,86.59444418,,,,,,,,,,,,,
,,,,92.22518194,,,,,,,,,,,,,
,,,,45.14817105,,,,,,,,,,,,,
,,,,71.67269181,,,,,,,,,,,,,
,,,,92.79003948,,,,,,,,,,,,,
,,,,93.90548447,,,,,,,,,,,,,
,,,,94.82590496,,,,,,,,,,,,,
,,,,89.72672787,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,89.06435808,,,,,,,,,,,,,
,,,,86.22936784,,,,,,,,,,,,,
,,,,75.19145698,,,,,,,,,,,,,
,,,,80.68900728,,,,,,,,,,,,,
,,,,75.14151168,,,,,,,,,,,,,
,,,,69.52266565,,,,,,,,,,,,,
,,,,75.12367407,,,,,,,,,,,,,
,,,,74.07482281,,,,,,,,,,,,,
,,,,69.32407363,,,,,,,,,,,,,
,,,,76.14755268,,,,,,,,,,,,,
,,,,66.97664463,,,,,,,,,,,,,
,,,,72.00447129,,,,,,,,,,,,,
,,,,79.1787566,,,,,,,,,,,,,
,,,,73.16153736,,,,,,,,,,,,,
,,,,92.69014888,,,,,,,,,,,,,
,,,,92.50582695,,,,,,,,,,,,,
,,,,88.64814727,,,,,,,,,,,,,
,,,,88.76944299,,,,,,,,,,,,,
,,,,95.35033059,,,,,,,,,,,,,
,,,,85.97131713,,,,,,,,,,,,,
,,,,88.29258431,,,,,,,,,,,,,
,,,,85.76796842,,,,,,,,,,,,,
,,,,84.68225277,,,,,,,,,,,,,
,,,,84.74052229,,,,,,,,,,,,,
,,,,90.58887885,,,,,,,,,,,,,
,,,,79.72220901,,,,,,,,,,,,,
,,,,86.7478476,,,,,,,,,,,,,
,,,,90.60195976,,,,,,,,,,,,,
,,,,90.8493079,,,,,,,,,,,,,
,,,,89.45678543,,,,,,,,,,,,,
,,,,90.96227941,,,,,,,,,,,,,
,,,,73.61580174,,,,,,,,,,,,,
,,,,77.90039481,,,,,,,,,,,,,
,,,,78.04666318,,,,,,,,,,,,,
,,,,86.59682253,,,,,,,,,,,,,
,,,,88.64101222,,,,,,,,,,,,,
,,,,88.45431194,,,,,,,,,,,,,
,,,,90.446178,,,,,,,,,,,,,
,,,,84.11501689,,,,,,,,,,,,,
,,,,87.83594159,,,,,,,,,,,,,
,,,,82.74389954,,,,,,,,,,,,,
,,,,89.24868002,,,,,,,,,,,,,
,,,,80.86738334,,,,,,,,,,,,,
,,,,86.02958664,,,,,,,,,,,,,
,,,,74.52670884,,,,,,,,,,,,,
,,,,77.9503401,,,,,,,,,,,,,
,,,,83.51091662,,,,,,,,,,,,,
,,,,78.04428483,,,,,,,,,,,,,
,,,,84.85111544,,,,,,,,,,,,,
,,,,81.35851211,,,,,,,,,,,,,
,,,,81.84607335,,,,,,,,,,,,,
,,,,86.0272083,,,,,,,,,,,,,
,,,,84.51814679,,,,,,,,,,,,,
,,,,86.25077296,,,,,,,,,,,,,
,,,,89.46986634,,,,,,,,,,,,,
,,,,89.87418542,,,,,,,,,,,,,
,,,,87.18784189,,,,,,,,,,,,,
,,,,75.46377777,,,,,,,,,,,,,
,,,,88.13799172,,,,,,,,,,,,,
,,,,82.75579128,,,,,,,,,,,,,
,,,,76.70765352,,,,,,,,,,,,,
,,,,77.57456119,,,,,,,,,,,,,
,,,,78.53660277,,,,,,,,,,,,,
,,,,78.68406031,,,,,,,,,,,,,
,,,,77.91823241,,,,,,,,,,,,,
,,,,79.44275318,,,,,,,,,,,,,
,,,,77.68396518,,,,,,,,,,,,,
,,,,78.95400276,,,,,,,,,,,,,
,,,,62.12124816,,,,,,,,,,,,,
,,,,93.68429815,,,,,,,,,,,,,
,,,,80.16458165,,,,,,,,,,,,,
,,,,79.40826714,,,,,,,,,,,,,
,,,,91.04076488,,,,,,,,,,,,,
,,,,69.50007135,,,,,,,,,,,,,
,,,,75.19978119,,,,,,,,,,,,,
,,,,79.78642439,,,,,,,,,,,,,
,,,,79.61042668,,,,,,,,,,,,,
,,,,42.66041954,,,,,,,,,,,,,
,,,,92.56766399,,,,,,,,,,,,,
,,,,91.07762926,,,,,,,,,,,,,
,,,,85.7322932,,,,,,,,,,,,,
,,,,87.15216667,,,,,,,,,,,,,
,,,,87.06654616,,,,,,,,,,,,,
,,,,89.1404652,,,,,,,,,,,,,
,,,,84.31479808,,,,,,,,,,,,,
,,,,83.70594111,,,,,,,,,,,,,
,,,,83.90334396,,,,,,,,,,,,,
,,,,91.64486515,,,,,,,,,,,,,
,,,,80.8602483,,,,,,,,,,,,,
,,,,78.38914522,,,,,,,,,,,,,
,,,,80.40122723,,,,,,,,,,,,,
,,,,81.25743234,,,,,,,,,,,,,
,,,,75.22713219,,,,,,,,,,,,,
,,,,82.54411835,,,,,,,,,,,,,
,,,,77.1571612,,,,,,,,,,,,,
,,,,70.43238358,,,,,,,,,,,,,
,,,,74.94410883,,,,,,,,,,,,,
,,,,79.23821529,,,,,,,,,,,,,
,,,,89.51981163,,,,,,,,,,,,,
,,,,78.91238168,,,,,,,,,,,,,
,,,,83.04357133,,,,,,,,,,,,,
,,,,72.47776245,,,,,,,,,,,,,
,,,,76.74332874,,,,,,,,,,,,,
,,,,86.51595871,,,,,,,,,,,,,
,,,,88.4745279,,,,,,,,,,,,,
,,,,69.13499501,,,,,,,,,,,,,
,,,,82.35622889,,,,,,,,,,,,,
,,,,75.46021025,,,,,,,,,,,,,
,,,,75.61480283,,,,,,,,,,,,,
,,,,86.93930457,,,,,,,,,,,,,
,,,,82.72249441,,,,,,,,,,,,,
,,,,81.5761309,,,,,,,,,,,,,
,,,,74.5921134,,,,,,,,,,,,,
,,,,84.54074109,,,,,,,,,,,,,
,,,,75.00594587,,,,,,,,,,,,,
,,,,85.19716501,,,,,,,,,,,,,
,,,,75.30205014,,,,,,,,,,,,,
,,,,80.53917138,,,,,,,,,,,,,
,,,,79.42967226,,,,,,,,,,,,,
,,,,80.13247396,,,,,,,,,,,,,
,,,,78.75065405,,,,,,,,,,,,,
,,,,86.8608191,,,,,,,,,,,,,
,,,,88.82533416,,,,,,,,,,,,,
,,,,79.62707511,,,,,,,,,,,,,
,,,,76.38063074,,,,,,,,,,,,,
,,,,74.88702849,,,,,,,,,,,,,
,,,,71.53236931,,,,,,,,,,,,,
,,,,74.73481425,,,,,,,,,,,,,
,,,,73.71688151,,,,,,,,,,,,,
,,,,76.28549684,,,,,,,,,,,,,
,,,,75.51491224,,,,,,,,,,,,,
,,,,86.30190743,,,,,,,,,,,,,
,,,,69.84374257,,,,,,,,,,,,,
,,,,76.47100794,,,,,,,,,,,,,
,,,,79.5913999,,,,,,,,,,,,,
,,,,78.37130762,,,,,,,,,,,,,
,,,,79.776911,,,,,,,,,,,,,
,,,,85.19359749,,,,,,,,,,,,,
,,,,72.0175522,,,,,,,,,,,,,
,,,,86.92027779,,,,,,,,,,,,,
,,,,74.39589973,,,,,,,,,,,,,
,,,,86.28050231,,,,,,,,,,,,,
,,,,76.43533273,,,,,,,,,,,,,
,,,,76.53165581,,,,,,,,,,,,,
,,,,76.57803358,,,,,,,,,,,,,
,,,,85.39932455,,,,,,,,,,,,,
,,,,82.29558103,,,,,,,,,,,,,
,,,,86.75379346,,,,,,,,,,,,,
,,,,88.60176949,,,,,,,,,,,,,
,,,,80.82576226,,,,,,,,,,,,,
