ZIP,ADI National Rank,ADI State Rank,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,Social Vulnerability Index,National Risk Index (FEMA),Social Vulnerability Score,Community Resilience Score,Longitude,Latitude,Miles to UMC
79526,83.30906882,8.544872725,0.508410492,0.696750036,0.474944102,0.675746023,0.619409488,83.88939982,82.29322569,20.7411003,-100.7520172,32.64425926,91.97567164
79527,89.96013181,9.283314021,0.525197694,0.609736409,0.405275947,0.749294344,0.612160901,89.30834049,76.49908437,9.776268219,-101.0994323,32.5964156,81.79716944
79528,93.00226757,9.800453515,0.320113422,0.473270321,0.126729679,0.530037807,0.366729679,73.60144537,55.83380916,27.99610507,-100.579972,33.15924462,80.34171232
79529,96.91886382,10,0.440402283,0.742163631,0.328515901,0.636615928,0.566213645,76.42281066,78.53607939,21.27000046,-99.82917211,33.42912975,118.4271492
79530,82.5,8.5,0.13,0.59,0.16,0.18,0.2,48.1068,19.45999908,34.36000061,-99.78176362,32.09983735,159.1707043
79532,84.48240143,8.682209095,0.545662882,0.621081333,0.452149637,0.756018363,0.644713692,90.7872805,78.57961565,13.6374583,-100.7135459,32.40798904,105.6422956
79533,83.1810316,8.316776007,0.477127537,0.571462882,0.149278834,0.691912407,0.534059851,83.05712634,75.88421497,28.55311455,-99.54743057,32.84889872,143.9368836
79534,88.79707266,9,0.304771361,0.754967337,0.289817089,0.609934675,0.484823622,62.10480034,57.08616447,47.54999924,-100.2227137,32.75558226,111.4985029
79535,90.25,9.25,0.52,0.92,0.26,0.27,0.54,91.8042,73.41999817,32.47000122,-100.4842555,32.22193278,124.1080211
79536,83.64025421,8.357290928,0.376323464,0.657945254,0.142096789,0.47916361,0.441899991,84.88311785,64.46565151,32.99017492,-100.028641,32.47320776,131.7789058
79537,90.25,9.25,0.52,0.92,0.26,0.27,0.54,91.8042,73.41999817,32.47000122,-100.2140251,32.28032374,132.024949
79538,78.14383562,7.731265109,0.227373086,0.487502015,0.083126511,0.256873489,0.235874295,51.72933505,28.38757464,30.83919438,-99.69172637,31.97890225,168.6568657
79539,97,10,0.66,0.68,0.3,0.3,0.53,68.8543,78.47000122,15.77000046,-99.89206786,33.369647,115.313332
79540,94,10,0.38,0.44,0.16,0.55,0.4,81.739,66.64998627,29.45999908,-100.062898,33.15170423,108.8305764
79541,72.25,6.75,0.28,0.39,0.03,0.24,0.23,72.6324,35.15999985,35.91999817,-99.81619423,32.15023513,155.3728546
79543,88.79707266,9,0.304771361,0.754967337,0.289817089,0.609934675,0.484823622,62.10480034,57.08616447,47.54999924,-100.3872864,32.71859882,104.8998669
79544,97,10,0.66,0.68,0.3,0.3,0.53,68.8543,78.47000122,15.77000046,-99.86564031,33.30558251,117.5148338
79545,89.43516776,9.156430369,0.483116648,0.604366931,0.311764439,0.692290676,0.567244243,83.63733723,70.28924627,23.31444335,-100.5774926,32.41795628,110.3304595
79546,76.67299248,7.847597113,0.40595935,0.704376155,0.409426237,0.567400564,0.529672275,79.3566881,75.56452245,26.94624177,-100.4914829,32.87912914,93.71306628
79547,91.8412853,9.23574597,0.622892663,0.723291893,0.250523551,0.63396603,0.635137454,80.17073894,87.35102419,15.77000046,-99.91021905,33.20477997,116.4169933
79548,97,10,0.66,0.68,0.3,0.3,0.53,68.8543,78.47000122,15.77000046,-99.93007114,33.06987483,117.862587
79549,77.61986551,7.790583057,0.391369311,0.52823743,0.378079673,0.521099194,0.459090342,86.3530901,78.34098841,11.18727805,-100.9042286,32.90120077,73.37966338
79553,87.96980957,8.98467255,0.468691157,0.634349361,0.21800269,0.534324143,0.502056994,77.08346731,73.72317062,30.12985593,-99.84023687,32.93780964,125.8584593
79556,88.61406204,8.945578568,0.516050425,0.800281263,0.338908248,0.787194506,0.68418624,78.10852809,77.87690251,34.18810054,-100.3924618,32.48439778,114.7870024
79560,91.65462428,9.538535645,0.253863198,0.719229287,0.230780347,0.463063584,0.393082852,68.46175491,63.04842955,39.90279266,-100.2094115,32.67514542,115.1416156
79561,78.74239017,7.762549193,0.27298428,0.570453026,0.059697982,0.597753435,0.389642282,78.26968695,53.59613286,36.52256022,-100.1836475,32.51969892,122.6108394
79562,50.75,4.5,0.23,0.39,0.13,0.8,0.39,87.7075,70.30000305,47.22000122,-99.86766942,32.24170197,149.0137739
79563,58.17911092,5.710832974,0.344308725,0.137657718,0.333489933,0.405268456,0.250912752,29.68409322,36.97417985,47.22000122,-99.90927005,32.42225169,139.488517
79565,86,8.5,0.36,0.32,0.22,0.76,0.43,78.0883,45.59000015,9.159999847,-101.084186,32.3763934,95.33667897
79566,82.5,8.5,0.13,0.59,0.16,0.18,0.2,48.1068,19.45999908,34.36000061,-100.1098125,32.15448511,142.459404
79567,90.57192306,9.261143585,0.421411822,0.726590132,0.288067904,0.459456522,0.487267953,66.76444715,68.33699129,34.36000061,-99.97785506,31.97676889,156.6284896
79601,62.61642075,5.953220534,0.391325808,0.465517322,0.302840327,0.497415337,0.421065162,64.22344459,65.31139796,42.89789457,-99.64924188,32.57218778,146.7434511
79602,60.63363698,5.727956462,0.317818907,0.393214264,0.227049847,0.5633531,0.375854567,65.9414661,55.59804786,46.2631452,-99.6699096,32.33564414,154.3689965
79603,86.82579297,8.78414884,0.572657092,0.701657487,0.44501202,0.541463348,0.612455345,54.40928025,73.76445016,47.22000122,-99.89237918,32.39899443,141.2307575
79604,95,10,0.72,0.77,0.54,0.84,0.8,52.7101,83.98000336,47.22000122,NA,NA,NA
79605,74.96206631,7.355614485,0.426089201,0.442974168,0.278573944,0.615944534,0.461092903,60.17814224,64.72004652,47.22000122,-99.78182135,32.43394696,145.1388984
79606,54.67231738,4.733011809,0.273298915,0.339654064,0.23145794,0.533059016,0.317400686,68.49001856,46.26621904,47.22000122,-99.83142373,32.35474155,145.9117033
79607,89.77298708,9.379332658,0.542158843,0.576877277,0.400373686,0.298344957,0.442013115,49.91956376,50.36486169,47.22000122,-99.83906122,32.42289807,142.8095825
79608,86.33333333,9,0.41,0.45,0.35,0.71,0.5,50.4388,81.05999756,47.22000122,NA,NA,NA
79697,86.33333333,9,0.41,0.45,0.35,0.71,0.5,50.4388,81.05999756,47.22000122,NA,NA,NA
79698,45.5,4.5,0.81,0.81,0.48,0.43,0.72,56.3668,94.90000153,47.22000122,NA,NA,NA
79699,45,3.75,0.58,0.04,0.14,0.62,0.35,64.4794,66.72000122,47.22000122,-99.71494213,32.46218972,147.3416261
79701,56.54712913,5.022447586,0.560491656,0.694340534,0.591611012,0.650519441,0.640431004,63.05726679,66.74403693,22.85000038,-102.0809845,31.99244631,110.8138723
79702,70,7,0.54,0.87,0.81,0.74,0.75,64.6138,70.31999969,22.85000038,NA,NA,NA
79703,52.48826479,4.511469894,0.472197534,0.533448973,0.501977022,0.526803,0.513087165,58.57529891,62.65187915,22.85000038,-102.1315512,31.98000976,112.0242407
79704,49.66666667,4.333333333,0.27,0.31,0.25,0.76,0.39,60.7418,47.90999985,22.85000038,NA,NA,NA
79705,44.7362958,3.569427654,0.395874113,0.506125227,0.465016334,0.560072265,0.460830061,59.03536932,58.3878184,22.63111368,-102.0508011,32.09613401,103.4974339
79706,74,7,0.98,0.89,0.84,0.98,0.99,63.1903,98.11000061,22.85000038,-101.9702341,31.83614904,121.0991594
79707,40.26897951,3.173417768,0.365141757,0.42058993,0.383056182,0.575149391,0.433334143,53.46217838,56.99652969,22.85000038,-102.211935,32.03303471,109.1335486
79708,32.33333333,2.333333333,0.16,0.36,0.44,0.24,0.21,51.3021,35.43999863,22.85000038,NA,NA,NA
79710,34,2,0.34,0.55,0.39,0.46,0.41,67.4927,37.34000015,22.85000038,NA,NA,NA
79711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79712,34,2,0.34,0.55,0.39,0.46,0.41,67.4927,37.34000015,22.85000038,NA,NA,NA
79713,62.86729241,6.335571389,0.471301038,0.589479239,0.504430796,0.505282007,0.528356401,66.26663422,69.64661537,5.124204265,-101.7455528,32.49861668,75.51426986
79714,62.48894781,5.631754728,0.542566522,0.584955835,0.522337192,0.585919789,0.578086355,71.565839,71.12827952,4.789999962,-102.713508,32.32950496,99.5776492
79719,85,8.333333333,0.33,0.73,0.49,0.64,0.53,70.0578,71.27999878,2.950000048,-103.4050827,31.46043599,171.9552603
79720,68.44791736,6.586476923,0.490342273,0.498787839,0.435819968,0.588093202,0.522733935,72.87779435,68.08992888,10.11153589,-101.5139488,32.20135928,97.96549283
79730,74,7,0.32,0.68,0.33,0.2,0.34,53.124,42.5,1.169999957,-103.0640895,31.19329476,179.4426572
79731,78.8,7.4,0.44,0.44,0.62,0.93,0.65,39.8849,77.31001282,0.870000005,-102.5608541,31.44762704,153.1745301
79733,53,4.5,0.13,0.42,0.21,0.34,0.22,82.5263,30.05999947,10.48999977,-101.3667957,32.11033801,106.1762007
79734,79.5,7.5,0.33,0.49,0.1,0.74,0.44,91.0943,65.51000214,9.100000381,-103.9790117,30.68518797,235.432076
79735,72.41012128,7.107777418,0.456674556,0.459800062,0.653917783,0.598105263,0.533072563,50.7398553,69.21483984,1.179561469,-102.854917,30.74834358,204.4440205
79738,0,0,0.02,0.37,0.07,0.36,0.12,82.7391,50.34000015,1.309999943,-101.4827003,32.73618758,62.93342546
79739,66.26884954,6.710769573,0.406157683,0.310496835,0.560642624,0.514484941,0.418363706,80.22075176,61.1541205,1.225164044,-101.5066644,31.75516359,128.3656104
79740,73.6,7.6,0.59,0.21,0.71,0.95,0.67,70.1494,71.94000244,1.169999957,NA,NA,NA
79741,85.5,8.5,0.59,0.53,0.61,0.7,0.64,76.5138,76.40000153,9.079999924,-102.6567651,32.00835402,118.1729872
79742,85,8.333333333,0.33,0.73,0.49,0.64,0.53,70.0578,71.27999878,2.950000048,-102.8602475,31.360514,164.2781639
79743,74,7,0.32,0.68,0.33,0.2,0.34,53.124,42.5,1.169999957,-102.7675922,31.24912537,169.7883456
79744,74,7,0.32,0.68,0.33,0.2,0.34,53.124,42.5,1.169999957,-101.9129472,30.89085241,186.3705299
79745,76.35139442,7.399089357,0.351281002,0.513946561,0.581388392,0.452746101,0.424553823,18.66740936,64.88548252,12.15999985,-103.0331387,31.85298784,137.4874655
79748,78,8,0.27,0.56,0.24,0.15,0.25,89.7886,49.38999939,10.48999977,-101.6688148,32.38777857,83.66414609
79749,64,6,0.25,0.42,0.32,0.25,0.26,81.412,44.04999924,16.20999908,-101.8341479,32.25548785,91.99265219
79752,93.5,10,0.57,0.68,0.64,0.78,0.7,24.4982,67.19999695,6.329999924,-102.1922881,31.1098073,172.2182964
79754,0,0,0.01,0.85,0,0.92,0.39,0.7765,19.12999916,0.059999999,-103.491693,31.81725608,154.3249253
79755,81,8,0.33,0.47,0.27,0.77,0.47,76.4793,58.09000015,6.329999924,-101.9693628,31.51293979,143.4340492
79756,77.53785756,7.54467419,0.438556833,0.694265645,0.528034908,0.689444019,0.598224777,43.07834481,72.37252608,2.950000048,-102.8834294,31.54623606,152.8052544
79759,85.5,8.5,0.59,0.53,0.61,0.7,0.64,76.5138,76.40000153,9.079999924,-102.6982434,31.8090497,131.8796695
79760,85.66666667,8.333333333,0.61,0.74,0.75,0.86,0.78,72.3232,91.91999817,9.079999924,NA,NA,NA
79761,70.53935072,6.671657271,0.661649743,0.581930017,0.708629557,0.811234081,0.740492123,66.11324013,90.21476731,9.079999924,-102.3485154,31.85604032,122.7398378
79762,61.73056023,5.492235526,0.55017172,0.450465793,0.596497988,0.605616892,0.559064164,60.53242486,72.69355052,9.079999924,-102.3550168,31.92571149,118.1356411
79763,81.69969234,8.018635464,0.699536376,0.810295371,0.775849688,0.727915552,0.797064873,66.1950634,88.40627618,9.079999924,-102.4674363,31.80766208,127.7002039
79764,75.54821244,7.149423379,0.627948537,0.719998463,0.671563269,0.52533694,0.656010821,62.08793412,78.32837716,9.079999924,-102.4738899,31.8854274,122.6324182
79765,52.087143,4.189740273,0.648305129,0.428857337,0.60668675,0.63875203,0.622309949,72.62665989,71.51346568,9.079999924,-102.2987943,31.9220564,117.6513763
79766,67.52224393,6.131723147,0.563672346,0.458227725,0.637354011,0.876572151,0.687229322,59.34405715,80.81062804,7.35355381,-102.361972,31.71010602,132.7650929
79768,61,5,0.88,0.58,0.59,0.71,0.8,65.1822,76.77999878,9.079999924,NA,NA,NA
79772,82.73891175,8.124371285,0.565488911,0.762011089,0.726688508,0.721708669,0.722197581,54.14750544,72.80833592,0.689999998,-103.5863586,31.39847887,181.2532545
79776,85.5,8.5,0.59,0.53,0.61,0.7,0.64,76.5138,76.40000153,9.079999924,-102.5557173,31.77517825,131.3270889
79777,85,8.333333333,0.33,0.73,0.49,0.64,0.53,70.0578,71.27999878,2.950000048,-103.1634509,31.47772839,164.0114795
79778,81,8,0.33,0.47,0.27,0.77,0.47,76.4793,58.09000015,6.329999924,-101.9735399,31.25850076,161.0309259
79781,74,7,0.32,0.68,0.33,0.2,0.34,53.124,42.5,1.169999957,-101.7534186,30.60110326,206.519674
79782,76.13581952,7.411141805,0.411997886,0.471839323,0.46255814,0.483276956,0.447917548,79.38851681,56.18040172,16.20999908,-101.8881165,32.18590935,96.7798281
79783,64,6,0.25,0.42,0.32,0.25,0.26,81.412,44.04999924,16.20999908,-102.0501773,32.33204335,87.269178
79788,85,8.333333333,0.33,0.73,0.49,0.64,0.53,70.0578,71.27999878,2.950000048,-102.9826071,31.60544374,151.400463
79789,72.5,7,0.15,0.41,0.26,0.69,0.34,24.1545,52.18000031,12.15999985,-103.1947949,31.75048225,148.3783723
79821,86.16085019,8.737264313,0.753747132,0.899006713,0.817442434,0.490902371,0.779739995,48.22196721,87.14706546,2.730000019,-106.5982056,31.97673208,296.3654654
79830,65.76299243,6.030575339,0.403308417,0.38453472,0.394143646,0.70959051,0.481379049,93.46163329,79.32956305,16.40999985,-103.4985485,29.89384179,272.6070887
79832,66,6,0.67,0.38,0.41,0.85,0.66,98.3245,90.19999695,16.40999985,-103.6492467,30.36324001,245.9818936
79834,60.6,5.4,0.12,0.45,0.24,0.82,0.37,94.8687,67.48000336,16.40999985,-103.2873453,29.17102163,316.5099697
79835,67.55249969,6.5237746,0.471755301,0.79468196,0.752269725,0.248627042,0.503833855,32.40376997,59.42674692,2.730000019,-106.5948388,31.93542649,297.326871
79836,91.26314353,9.183505501,0.736177106,0.925053996,0.911693602,0.577292024,0.82837864,54.68510798,89.81236627,2.730000019,-106.2111149,31.56980494,288.6439352
79837,74,7.5,0.87,0.89,0.74,0.93,0.94,76.1261,98.87000275,0,-105.2276936,32.1147047,219.8065892
79838,88.58816718,8.928027512,0.671679608,0.920266396,0.888085056,0.834897862,0.868172261,58.06796163,89.89554225,2.730000019,-106.1702015,31.49362457,289.2488016
79839,74,7.5,0.87,0.89,0.74,0.93,0.94,76.1261,98.87000275,0,-105.6868379,31.36467556,270.3199863
79842,60.6,5.4,0.12,0.45,0.24,0.82,0.37,94.8687,67.48000336,16.40999985,-103.0226743,30.0145889,256.0279277
79843,67.32858402,6.794506463,0.812075499,0.859603408,0.802075499,0.758891011,0.890284959,76.26416094,93.34692503,0,-104.3037446,30.11963201,278.9678717
79845,65.66666667,6.666666667,1,0.99,0.99,0.64,0.99,74.3555,99,0,-104.3972463,29.6533426,309.8875725
79846,65.66666667,6.666666667,1,0.99,0.99,0.64,0.99,74.3555,99,0,-103.9855137,29.41686849,314.0344669
79847,79.78175278,8.147211132,0.777850073,0.839158661,0.759065502,0.888691412,0.876448326,79.96792579,98.57448252,0.158879185,-104.9902715,31.78996207,219.8197759
79848,0,0,0.08,0.52,0.37,0.17,0.17,35.2685,31.15999985,1.340000033,-102.2621346,30.27726365,229.9301494
79849,90.12013219,9.114311465,0.710837897,0.938335159,0.882290526,0.664782311,0.85708379,45.62965138,87.52945011,2.730000019,-106.2526301,31.56415747,290.9589404
79851,74,7.5,0.87,0.89,0.74,0.93,0.94,76.1261,98.87000275,0,-105.262708,31.26852381,254.5678189
79852,60.6,5.4,0.12,0.45,0.24,0.82,0.37,94.8687,67.48000336,16.40999985,-103.6028839,29.3648204,309.2021539
79853,88.30889504,8.911348844,0.735531414,0.906865834,0.941627739,0.754294767,0.871207677,46.35493525,90.82809816,2.730000019,-106.0649114,31.4355869,286.0825395
79854,79.5,7.5,0.33,0.49,0.1,0.74,0.44,91.0943,65.51000214,9.100000381,-104.6247615,30.6108944,261.3210948
79855,96.33333333,10,0.58,0.73,0.8,0.8,0.74,88.2165,97.93998718,0.5,-104.8558644,30.92327904,253.5938006
79901,86.14609689,8.699002092,0.970356326,0.880999759,0.915102323,0.885449621,0.980625376,46.30460329,98.19957735,2.730000019,-106.4805126,31.75967593,296.4086178
79902,69.07766761,6.712300054,0.780780992,0.628289807,0.773361708,0.604510468,0.738900275,25.40422459,78.55265572,2.730000019,-106.4976988,31.78430299,296.5615042
79903,88.75566765,8.956846494,0.804191003,0.80797538,0.822374607,0.624785883,0.816097761,38.58350396,84.15566443,2.730000019,-106.4419111,31.78623088,293.55903
79904,83.88326851,8.312755378,0.780204245,0.777501204,0.809630046,0.618461415,0.781440637,33.40032588,85.60681459,2.730000019,-106.4541905,31.85006069,292.2812017
79905,94.42359887,9.696603316,0.935931233,0.95690548,0.921008324,0.871565276,0.97848137,67.79458407,98.51933759,2.730000019,-106.4251702,31.76667713,293.2801495
79906,70.65921581,7.077763399,0.614804018,0.393111582,0.551236459,0.454413532,0.491830313,38.95242076,52.97016009,2.730000019,-106.4195471,31.80902355,291.6831573
79907,90.84090321,9.201112336,0.790512373,0.944933254,0.911753624,0.748617711,0.894833069,46.86893605,95.57468102,2.730000019,-106.3267898,31.70741821,290.0059642
79908,50,4.666666667,0.42,0.07,0.43,0.17,0.2,17.7817,36.72999954,2.730000019,-106.3776602,31.82972391,288.8423907
79910,95,10,0.86,1,0.84,0.96,0.99,85.3292,99.16000366,2.730000019,NA,NA,NA
79911,50.90949369,4.512773788,0.298805874,0.46578733,0.714089399,0.207364133,0.326090685,23.21220347,38.68666432,2.730000019,-106.5356845,31.93606836,294.1352865
79912,55.39044605,4.920756162,0.461841255,0.5265913,0.696867069,0.350172513,0.463677473,21.68752174,56.46782204,2.730000019,-106.5327399,31.84839346,296.5029897
79913,71,6.5,0.61,0.74,0.83,0.72,0.73,25.4959,86.98999786,2.730000019,NA,NA,NA
79914,93.33333333,9.666666667,0.96,0.95,0.76,0.95,0.98,91.3963,99.73999786,2.730000019,NA,NA,NA
79915,91.15114728,9.320577331,0.83277386,0.960691992,0.930289834,0.724904524,0.911384536,50.59427235,97.15488967,2.730000019,-106.3724158,31.74587795,291.1619621
79916,52.93857637,4.950309296,0.50536429,0.122235596,0.422350972,0.228752226,0.269479382,18.25280709,32.3539825,2.730000019,-106.3891456,31.86263425,288.4580127
79918,50,4.666666667,0.42,0.07,0.43,0.17,0.2,17.7817,36.72999954,2.730000019,-106.3694196,31.84688882,287.887095
79922,40.2178298,2.914739358,0.456936999,0.650396598,0.702611018,0.386905351,0.49438829,55.41254389,55.39331278,2.730000019,-106.5582695,31.81120861,298.9589805
79923,90.6,9.2,0.89,0.75,0.96,0.43,0.8,37.4709,83.5,2.730000019,NA,NA,NA
79924,82.70728778,8.239944795,0.738354369,0.727487075,0.775841984,0.468634738,0.702662896,50.6579141,78.64150622,2.730000019,-106.4135482,31.90223631,288.5831509
79925,73.6122254,7.017756233,0.670979655,0.694204279,0.776558542,0.628595759,0.714511606,42.396473,79.71589082,2.730000019,-106.3632309,31.79852754,289.0374552
79926,87.2,8.8,0.79,0.86,0.97,0.4,0.78,20.0162,86.79000092,2.730000019,NA,NA,NA
79927,88.13142479,8.833791222,0.827810043,0.813766351,0.940221806,0.415772975,0.784967047,46.29376155,88.69606955,2.730000019,-106.2735429,31.64562863,289.2718485
79928,86.65272272,8.710945972,0.827701397,0.884975553,0.957660652,0.610791618,0.862858556,26.58758928,90.1067737,2.730000019,-106.1151222,31.67888807,279.9991776
79929,93.66666667,9.666666667,0.92,0.89,0.97,0.64,0.91,35.4754,95.26000214,2.730000019,NA,NA,NA
79930,84.29463643,8.457480078,0.798491785,0.803602585,0.835985308,0.65749718,0.823298381,23.33612082,88.79664489,2.730000019,-106.4684829,31.81075203,294.2161607
79931,95,10,0.98,0.96,0.89,0.97,1,31.3811,96.48000336,2.730000019,NA,NA,NA
79932,36.18148252,2.428111017,0.221129397,0.706225057,0.62679147,0.105424124,0.277396969,56.73089672,31.9658174,2.730000019,-106.6068075,31.877551,299.6063438
79934,59.21404337,5.387087554,0.365067789,0.412058736,0.695938629,0.278323346,0.353539037,22.00080936,41.33558937,2.730000019,-106.4339262,31.95210297,288.2321102
79935,64.21106749,5.97778132,0.657766513,0.53125113,0.709264411,0.643613894,0.658416441,32.57178925,76.04399497,2.730000019,-106.3302765,31.76805414,288.2569673
79936,69.39313035,6.534156924,0.624558321,0.63240768,0.824108673,0.384018658,0.598892765,28.69366915,70.39193876,2.730000019,-106.2962891,31.77370564,286.2994776
79937,69.66666667,6.333333333,0.58,0.92,0.77,0.93,0.86,31.9721,84.58999634,2.730000019,NA,NA,NA
79938,73.8132118,7.123370074,0.74838481,0.708822044,0.873103615,0.444583445,0.705038943,36.14811324,84.41472169,2.042697549,-106.0390001,31.8576961,270.1945718
79940,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79941,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79942,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79943,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79944,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79945,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79946,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79947,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79948,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79949,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79950,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79951,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79952,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79953,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79954,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79955,0,0,0.99,0.51,0.8,0.99,0.97,49.9061,95.18000031,2.730000019,NA,NA,NA
79968,27.75,2.25,0.28,0.35,0.5,0.56,0.38,64.5079,49.52000046,2.730000019,NA,NA,NA
79995,94.25,9.75,0.99,1,0.95,0.98,1,66.275,99.81999969,2.730000019,NA,NA,NA
79996,62,5.666666667,0.45,0.67,0.83,0.44,0.55,17.6818,79.23999786,2.730000019,NA,NA,NA
79997,95,10,0.86,1,0.84,0.96,0.99,85.3292,99.16000366,2.730000019,NA,NA,NA
87001,74.56095197,6.478585823,0.646589531,0.695673033,0.82491363,0.60479369,0.721394955,67.91593437,83.12595826,42.06000137,-106.379424,35.41231955,286.2128024
87002,81.97952419,7.733927162,0.614350998,0.67037212,0.575605991,0.600958525,0.629024194,62.15411002,80.90677732,2.445339779,-106.8250835,34.63633344,292.691645
87004,58.60149193,4.494422938,0.384646347,0.450102624,0.495061759,0.452323481,0.433257543,76.82672434,61.50562554,42.06000137,-106.5848761,35.38551554,296.0171376
87006,85.69594848,8.245666756,0.527948818,0.7008106,0.648667186,0.673598337,0.629754482,78.38998454,77.18663963,1.065962578,-106.8420021,34.48617253,291.4804703
87007,100,10,0.58,0.77,0.94,0.88,0.79,23.3316,91.55999756,3.430000067,-107.4671958,34.96575504,333.6048203
87008,36.95848755,2.184701357,0.166236217,0.198173242,0.09129135,0.307527567,0.147527567,20.84629429,39.63791213,36.72000122,-106.3913434,35.14778352,279.6250423
87010,38.09200478,2.349250161,0.498423077,0.286296923,0.416129231,0.197778462,0.330690769,38.97103649,47.52982434,25.30999947,-106.1349176,35.40517261,273.5621163
87011,86.33333333,8.333333333,0.63,0.83,0.72,0.87,0.79,94.3062,89.73000336,0.610000014,-105.9722815,34.08225093,237.9580146
87012,65.33333333,5,0.53,0.44,0.54,0.66,0.57,68.7009,73.76999664,10.72000027,-106.6731332,36.13341042,324.3870091
87013,93.07995658,9.088639653,0.802922428,0.667381583,0.904632735,0.533719721,0.762599784,24.51043051,89.26236154,28.28478465,-107.3354093,35.90029701,349.2194996
87015,45.18046621,2.895613265,0.238814014,0.295365351,0.120169248,0.275023732,0.20001655,27.2688468,43.89552784,28.70956518,-106.1912501,35.07527352,267.2529464
87016,44.19454049,2.541674249,0.134338148,0.128434762,0.115782619,0.27470045,0.126386455,21.21455809,35.71101303,36.72000122,-106.0106961,34.75126373,250.0917498
87017,65.33333333,5,0.53,0.44,0.54,0.66,0.57,68.7009,73.76999664,10.72000027,-106.73759,36.30621379,333.8025354
87018,68.5,5.5,0.68,0.41,0.84,0.36,0.57,46.4753,80.95999908,42.06000137,-107.5173598,36.11645146,364.9832384
87020,76.05047461,7.401808046,0.71245694,0.925746707,0.770561297,0.742994934,0.855672746,45.9926655,86.47464365,2.78534757,-107.9285886,35.05854805,360.5158952
87022,90,9,0.45,0.44,0.95,0.28,0.44,29.6473,70.09999847,36.72000122,-106.6948157,34.91001242,290.4425227
87023,75,7,0.65,0.45,0.78,0.33,0.54,58.9652,73.83999634,2.859999895,-106.7632864,34.595879,288.6407983
87024,48.06733359,3.147364371,0.294682152,0.239865526,0.783979218,0.643477995,0.411069682,53.18954548,66.60311218,42.06000137,-106.7503413,35.67643402,312.9249997
87025,42.5,2.5,0.27,0.1,0.64,0.59,0.3,83.8094,60.04999924,42.06000137,-106.6184931,35.84307189,311.662488
87027,68.5,5.5,0.68,0.41,0.84,0.36,0.57,46.4753,80.95999908,42.06000137,-106.9473728,36.12731264,337.3422841
87028,86.33333333,8.333333333,0.63,0.83,0.72,0.87,0.79,94.3062,89.73000336,0.610000014,-106.7879157,34.35074914,286.7980372
87029,65.33333333,5,0.53,0.44,0.54,0.66,0.57,68.7009,73.76999664,10.72000027,-107.0395626,36.39392874,351.2521453
87031,77.47705139,7.153972931,0.553325019,0.776197319,0.605839911,0.545304542,0.622946016,48.24472166,73.54344668,2.859999895,-106.7263466,34.78010181,289.6677796
87034,93,9,0.47,0.15,0.94,0.78,0.53,11.164,67.56999969,3.430000067,-107.6558801,34.91932362,343.1587309
87035,63.42942958,4.849268046,0.418210791,0.37563433,0.244833659,0.388788929,0.356407045,36.94640896,56.52148034,19.06592973,-105.9027172,34.95123991,248.9063689
87036,88,8.5,0.62,0.76,0.45,0.6,0.65,27.1691,51.06000137,0.99000001,-106.2421951,34.35569778,256.1677514
87037,96.4,9.6,0.92,0.56,0.8,0.51,0.77,97.2245,89.90000153,8.729999542,-107.7808611,36.18384414,380.2235203
87038,100,10,0.58,0.77,0.94,0.88,0.79,23.3316,91.55999756,3.430000067,-107.4325426,35.0943751,334.143873
87040,100,10,0.58,0.77,0.94,0.88,0.79,23.3316,91.55999756,3.430000067,-107.398901,35.14193253,333.2820268
87041,76,7,0.52,0.37,0.95,0.76,0.64,46.1911,76.41999817,42.06000137,-106.3105491,35.60196081,288.5429391
